name,symbol,slug,infinite_supply,circulating_supply,total_supply,max_supply,date_added,num_market_pairs,cmc_rank,last_updated,tvl_ratio,platform,self_reported_circulating_supply,self_reported_market_cap,minted_market_cap,tags,quote.USD.price,quote.USD.volume_24h,quote.USD.cex_volume_24h,quote.USD.dex_volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.slug,platform.name,platform.symbol,platform.token_address,Timestamp,id
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186480,3,2026-06-20T06:14:00.000Z,,,,,192961213582.08,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9990048410234225,47558393518.83412,46258090879.53406,1300302639.3000467,-26.4247,0.00900441,-0.00862549,-0.03870607,0.00456288,-0.13684672,-0.08525003,186251138871.32516,8.511,192961213582.08,,2026-06-20T06:14:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 11:46:07.061790,
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186483,3,2026-06-20T07:46:00.000Z,,,,,192964541672.19,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9990220713158109,46819631076.72669,45520508680.29533,1299122396.4313612,-26.3138,-0.01442412,0.00659612,-0.02257404,0.0073744,-0.11972115,-0.08236433,186254351229.71286,8.5038,192964541672.19,,2026-06-20T07:46:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 13:17:59.541164,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186481,3,2026-06-20T06:32:00.000Z,,,,,192954209771.34,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9989685806749676,47499705926.73505,46198890607.03078,1300815319.7042594,-25.6865,-0.02666211,-0.01254154,-0.04200556,-0.00179236,-0.12369315,-0.09048775,186244378612.5974,8.5106,192954209771.34,,2026-06-20T06:32:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 12:04:20.727033,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186483,3,2026-06-20T08:44:00.000Z,,,,,192980639020.61,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9991054110124429,46350283605.07811,45066015765.00439,1284267840.0736897,-27.2481,0.00857956,0.01919785,-0.02843144,0.00516031,-0.11020378,-0.07834776,186269888805.48178,8.5396,192980639020.61,,2026-06-20T08:44:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 14:16:09.202171,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186484,3,2026-06-20T08:57:00.000Z,,,,,192974794924.82,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9990751547765947,46448130528.259415,45166736457.24206,1281394071.0172477,-26.9841,-0.00427588,0.0106832,-0.03581413,0.00201303,-0.11667325,-0.07772079,186264247933.53275,8.5376,192974794924.82,,2026-06-20T08:57:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 14:29:33.297068,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186482,3,2026-06-20T07:17:00.000Z,,,,,192954167704.51,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9989683628852712,47223630877.6883,45924134890.185745,1299495987.5026624,-26.311,-0.00172687,-0.01150275,-0.0354369,0.00130361,-0.1140655,-0.08824712,186244338008.611,8.5208,192954167704.51,,2026-06-20T07:17:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 12:49:04.664663,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186483,3,2026-06-20T07:55:00.000Z,,,,,192980098043.42,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9991026102483421,46536514128.50224,45240572774.333084,1295941354.1692734,-27.7345,0.00665845,0.00948975,-0.02400766,0.00857855,-0.10925034,-0.07426019,186269366640.34097,8.5063,192980098043.42,,2026-06-20T07:55:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 13:27:33.745453,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186484,3,2026-06-20T09:18:00.000Z,,,,,192978656886.68,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9990951490465435,46336764288.7183,45058867080.24351,1277897208.4748325,-26.5318,-0.00957968,0.0013342,-0.03129458,0.00344381,-0.11754689,-0.07458059,186267975598.70105,8.5309,192978656886.68,,2026-06-20T09:18:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 14:50:27.198587,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186484,3,2026-06-20T09:17:00.000Z,,,,,192953589373.14,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9989653687299704,46342854967.18223,45064681664.98198,1278173302.200336,-26.5232,-0.0083735,0.00160721,-0.04309936,-0.00557713,-0.13039239,-0.09171783,186243779788.25827,8.5298,192953589373.14,,2026-06-20T09:17:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 14:48:51.116342,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186483,3,2026-06-20T07:51:00.000Z,,,,,192952215707.95,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9989582569475254,46734134648.00875,45436595041.092354,1297539606.9164202,-26.4475,-0.00213905,-0.00916972,-0.03197023,-0.00605128,-0.12105735,-0.09000717,186242453891.20013,8.5051,192952215707.95,,2026-06-20T07:51:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 13:23:17.236669,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186484,3,2026-06-20T09:02:00.000Z,,,,,192960873961.34,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9990030827282486,46423242152.68758,45143089305.861534,1280152846.8260562,-26.8568,-0.01940744,0.00562763,-0.0441386,-0.00343664,-0.12242377,-0.08312853,186250811060.6228,8.5341,192960873961.34,,2026-06-20T09:02:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 14:34:54.274999,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186483,3,2026-06-20T08:30:00.000Z,,,,,192968672983.73,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9990434600713607,46258146268.20223,44971371110.82806,1286775157.3743365,-27.6817,0.00370648,-0.0020675,-0.03420213,0.0093379,-0.11239676,-0.09541636,186258338878.13718,8.5303,192968672983.73,,2026-06-20T08:30:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 14:02:14.550443,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186483,3,2026-06-20T08:49:00.000Z,,,,,192952595337.36,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9989602223768181,46333484175.98341,45050099547.635506,1283384628.3479817,-27.2111,-0.00554128,-0.00151536,-0.0500865,-0.00427312,-0.13559366,-0.09376976,186242820319.29846,8.53,192952595337.36,,2026-06-20T08:49:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 14:21:30.523112,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186483,3,2026-06-20T08:31:00.000Z,,,,,192964826765.03,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9990235473073893,46263375410.28902,44977049046.89705,1286326363.3920176,-27.6139,-0.00467559,0.00717559,-0.03159464,0.00766096,-0.11953315,-0.08385013,186254626408.67212,8.5332,192964826765.03,,2026-06-20T08:31:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 14:03:18.990985,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186482,3,2026-06-20T07:27:00.000Z,,,,,192977739519.49,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9990903996243755,47248748784.89481,45946087598.515205,1302661186.3795638,-25.9284,0.00689867,-0.00099117,-0.02742883,0.01387397,-0.10441859,-0.07808389,186267090132.23337,8.5109,192977739519.49,,2026-06-20T07:27:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 12:59:14.102398,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186484,3,2026-06-20T09:19:00.000Z,,,,,192986630911.3,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9991364324166307,46313233857.8341,45035910626.22298,1277323231.6111965,-26.5938,0.00610222,0.01316391,-0.0261551,0.00762545,-0.11454746,-0.07354508,186275672332.87033,8.5312,192986630911.3,,2026-06-20T09:19:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 14:52:02.982224,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186483,3,2026-06-20T08:18:00.000Z,,,,,192997145402.39,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9991908683693675,46332557389.45475,45040376211.79231,1292181177.6623666,-27.0647,0.01712484,0.01515846,-0.01129182,-0.00063622,-0.10331332,-0.06808015,186285821190.79016,8.5311,192997145402.39,,2026-06-20T08:18:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 13:49:58.886592,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186483,3,2026-06-20T08:10:00.000Z,,,,,192970497496.7,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9990529059970642,46428021177.66662,45134465336.04324,1293555841.6236153,-27.5648,-0.00969147,0.00766718,-0.02893379,0.0010139,-0.1060109,-0.07986014,186260099945.09875,8.5258,192970497496.7,,2026-06-20T08:10:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 13:42:30.176970,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186483,3,2026-06-20T08:37:00.000Z,,,,,192960135754.92,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9989992608628463,46268623747.83238,44983405117.4162,1285218630.4161294,-27.4777,-0.00318694,0.00251116,-0.03799879,-0.00118681,-0.11480277,-0.08926442,186250098524.75253,8.5366,192960135754.92,,2026-06-20T08:37:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 14:09:12.405172,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186483,3,2026-06-20T08:08:00.000Z,,,,,192994347572.34,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9991763833559592,46389673844.77984,45097597009.96415,1292076834.8157294,-27.7588,0.01495771,0.02182706,-0.02274542,-0.00351248,-0.09474326,-0.06961192,186283120653.08197,8.5268,192994347572.34,,2026-06-20T08:08:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 13:40:22.190117,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186483,3,2026-06-20T07:42:00.000Z,,,,,192951278584.64,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.998953405243345,47031411183.26297,45733285073.72885,1298126109.5340188,-26.4803,-0.00547134,-0.00495799,-0.04049709,-0.00956024,-0.1321378,-0.08950654,186241549355.61435,8.5082,192951278584.64,,2026-06-20T07:42:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 13:14:15.376121,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186483,3,2026-06-20T07:43:00.000Z,,,,,192969419255.14,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9990473236910751,46970785705.40711,45672108846.16129,1298676859.2458804,-25.9947,-0.0086792,-0.00403954,-0.0237134,0.00842604,-0.11931538,-0.08615003,186259059198.54248,8.509,192969419255.14,,2026-06-20T07:43:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 13:15:19.370197,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186483,3,2026-06-20T08:45:00.000Z,,,,,192969472134.28,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9990475974586339,46347857896.09797,45063393858.00678,1284464038.091219,-27.2504,0.00079078,0.00187285,-0.0370768,0.00287574,-0.12172983,-0.08164176,186259110238.85532,8.5391,192969472134.28,,2026-06-20T08:45:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 14:17:14.313935,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186483,3,2026-06-20T08:31:00.000Z,,,,,192964826765.03,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9990235473073893,46263375410.28902,44977049046.89705,1286326363.3920176,-27.6139,-0.00467559,0.00717559,-0.03159464,0.00766096,-0.11953315,-0.08385013,186254626408.67212,8.5332,192964826765.03,,2026-06-20T08:31:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 14:03:50.881940,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186483,3,2026-06-20T08:27:00.000Z,,,,,192975729332.97,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9990799924237099,46261713430.11552,44974785105.29238,1286928324.8231928,-27.667,-0.00104167,0.00921555,-0.02733665,0.01178529,-0.11273176,-0.07956475,186265149848.36603,8.5306,192975729332.97,,2026-06-20T08:27:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 13:59:35.648956,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186483,3,2026-06-20T08:10:00.000Z,,,,,192970497496.7,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9990529059970642,46428021177.66662,45134465336.04324,1293555841.6236153,-27.5648,-0.00969147,0.00766718,-0.02893379,0.0010139,-0.1060109,-0.07986014,186260099945.09875,8.5258,192970497496.7,,2026-06-20T08:10:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 13:41:58.563178,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186482,3,2026-06-20T07:18:00.000Z,,,,,192964100609.56,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.999019787832539,47220152043.538895,45922246928.140434,1297905115.398484,-26.3134,0.00268332,-0.00163496,-0.03018614,0.00532561,-0.11256801,-0.08602512,186253925504.6888,8.5212,192964100609.56,,2026-06-20T07:18:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 12:50:40.837553,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186483,3,2026-06-20T08:03:00.000Z,,,,,192974301073.89,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9990725979960902,46351256503.70075,45057387724.992165,1293868778.7086806,-28.0356,-0.00578808,0.01138222,-0.02882962,0.00911777,-0.12111592,-0.08416856,186263771255.8819,8.5124,192974301073.89,,2026-06-20T08:03:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 13:35:01.180840,825.0
Tether USDt,USDT,tether,True,186436673000.02438,193153431953.7491,,2015-02-25T00:00:00.000Z,186484,3,2026-06-20T09:13:00.000Z,,,,,192961063175.25,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9990040623324369,46369098058.23959,45089519451.689575,1279578606.550011,-26.5404,-0.00863029,0.00756564,-0.04136499,-0.00694674,-0.13350496,-0.08808182,186250993694.76852,8.5266,192961063175.25,,2026-06-20T09:13:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-06-20 14:45:38.787168,825.0
